Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
Coriacea Boutique Resort (SHA Plus+),137,4 star,"8.3
Excellent
579 reviews","English, Thai",579 reviews,"89/2 Soi Mai Khao 6, Moo 4, Mai Khao, Phuket, Thailand, 83110",3,41,1,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,0,8.6,8.0,8.1,8.6,8.3
SunSeaSand Hotel (Patong) (SHA Certified),62,3 star,"8.0
Excellent
789 reviews","English, Filipino, Thai",789 reviews,"184/22 Phangmuang Sai Goh Rd, Patong, Phuket, Thailand, 83150",52,2556,220,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,6,8.0,7.3,8.8,8.0,8.2
Courtyard by Marriott Phuket Town,263,4 star,"9.0
Exceptional
1,289 reviews","English, Malay, Thai","1,289 reviews","1 Soi Surin, Talat Yai, Phuket Town, Phuket, Thailand, 83000",1,1,18,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,0,9.4,9.1,9.3,9.3,9.0
Baan Yuree Resort & Spa (SHA Plus+),39,4 star,"7.7
Very good
1,170 reviews","English, Dutch, Thai","1,170 reviews","12/1 Sirirat Road, Patong, Phuket, Thailand, 83150",6,82,1,False,False,True,True,True,True,False,True,False,True,False,True,False,False,True,True,0,8.0,7.7,7.3,7.6,7.9
OZO Phuket (SHA Extra Plus),220,4 star,"9.1
Exceptional
316 reviews","English, Chinese [Mandarin], Russian, Thai",316 reviews,"99 Kata Road, Kata, Phuket, Thailand, 83100",5,255,1,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,7,9.5,9.1,9.2,9.2,8.8
BGW Phuket,JMI,2.5 star,"8.7
Excellent
1,245 reviews","English, Chinese [Mandarin], German, Thai","1,245 reviews","189/7 Rat U Thit 200 Pee Rd. Patong Beach, Kathu,, Patong, Phuket, Thailand, 83150",2000,,2018,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,0,8.2,7.9,9.0,7.6,9.0
Cape Panwa Hotel (SHA Plus+),299,5 star,"8.5
Excellent
1,765 reviews","English, French, German, Italian, Spanish, Thai","1,765 reviews","27, 27/2 Moo. 8 Sakdidej Road, Muang District, Panwa Cape, Phuket, Thailand, 83000",,,,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,3,8.7,8.7,8.5,8.4,8.8
Impiana Resort Patong (SHA Extra Plus),370,4 star,"8.2
Excellent
1,798 reviews","English, Chinese [Mandarin], Croatian, Dutch, Filipino, Hindi, Indonesian, Malay, Thai","1,798 reviews","41, Taweewongse Road, Patong, Phuket, Thailand, 83150",71,1977,220,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,4,8.0,7.8,9.4,8.2,8.2
Meir Jarr Hotel,55,3 star,"8.1
Excellent
1,088 reviews","English, Thai","1,088 reviews","224 Raj U Thid 200 Pee Road, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,0,8.2,7.9,8.2,7.9,8.2
Baramee Resortel,83,3 star,"7.5
Very good
377 reviews","English, Thai",377 reviews,"266 Prabaramee Road, Kathu, Patong, Phuket, Thailand, 83150",4,51,2,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.9,6.9,7.4,7.6,7.8
Grand Mercure Phuket Patong,312,5 star,"8.5
Excellent
2,517 reviews","English, Chinese [Mandarin], French, Japanese, Korean, Thai","2,517 reviews","1 Soi Rat-U-Thit 200 Pi 2, Patong, Phuket, Thailand, 83150",7,314,1,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,10,8.7,8.5,8.8,8.5,8.7
Oakwood Hotel Journeyhub Phuket (SHA Extra Plus),112,4 star,"7.8
Very good
1,056 reviews","English, Chinese [Mandarin], Hindi, Russian, Thai","1,056 reviews","240/8 Pungmuang Sai Kor Road, Patong, Patong, Phuket, Thailand, 83150",8,194,1,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,0,7.9,7.8,7.3,8.0,8.0
Noku Phuket,581,5 star,"8.8
Excellent
620 reviews","English, Thai",620 reviews,"48/13 Moo 6, Soi Sai-Namyen, Chaofa West Road, Chalong, Chalong, Phuket, Thailand, 83130",4,69,1,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,5,9.2,8.9,7.8,9.2,8.8
Patong Paragon Resort & Spa (SHA Plus+),192,4 star,"7.9
Very good
1,737 reviews","English, Chinese [Mandarin], Thai","1,737 reviews","280 Prabaramee Rd, Patong, Phuket, Thailand, 83150",4,121,2,False,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,8,8.1,7.5,7.9,8.1,7.7
Sawasdee Village Resort & Spa (SHA Plus+),414,4 star,"8.8
Excellent
3,123 reviews","English, Chinese [Mandarin], Thai","3,123 reviews","38 Katekwan Road, Kata, Phuket, Thailand, 83100",2,220,92,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,0,9.0,9.0,8.2,9.0,8.9
Cassia Phuket,201,4 star,"8.7
Excellent
1,737 reviews","English, Chinese [Mandarin], Russian, Thai","1,737 reviews","64 Moo 4, Cherngtalay, Talang, Phuket 83110, Bang Thao, Phuket, Thailand, 83110",1,1,6,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,True,10,9.0,8.6,8.7,9.1,8.7
Palmyra Patong Resort (SHA Extra plus),89,4 star,"8.2
Excellent
9,787 reviews","English, Chinese [Mandarin], Filipino, Thai","9,787 reviews","91/3 Rat-u-thit 200 Pi Road, Patong, Phuket, Thailand, 83150",7,90,1,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,29,8.4,7.9,8.4,8.0,8.4
Hyatt Regency Phuket Resort,591,5 star,"8.1
Excellent
1,488 reviews","English, Arabic, German, Hindi, Italian, Japanese, Russian, Thai","1,488 reviews","16/12 Moo 6, Tambon Kamala,Amphur Kathu, Kamala, Phuket, Thailand, 83150",2,2013,220,False,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,0,8.4,8.4,7.3,8.8,8.6
Nap Patong (SHA Certified),JMI,4 star,"8.7
Excellent
5,840 reviews","English, Chinese [Mandarin], Thai","5,840 reviews","5/56 Hadd Patong Road, Kathu , Patong, Phuket, Thailand, 83150",6,136,1,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,6,9.0,8.5,8.8,8.8,8.9
Hotel Tide Phuket (SHA Plus+),172,5 star,"8.4
Excellent
3,681 reviews","English, Chinese [Mandarin], Thai","3,681 reviews","168, Moo 1, Rassada, Koh Sirey, Phuket, Thailand, 83000",2017,,,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,8.8,8.7,7.6,8.8,8.8
IndoChine Resort & Villas (SHA Plus+),299,5 star,"8.3
Excellent
3,899 reviews","English, Thai","3,899 reviews","328 Prabaramee Road, Patong Beach, Patong, Phuket, Thailand, 83150",220-240AC,,,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,10,8.2,8.4,8.0,8.1,8.8
Airport Resort & Spa (SHA Plus+),75,4 star,"7.6
Very good
2,440 reviews","English, Chinese [Mandarin], Thai","2,440 reviews","9/19 M.1 T. Sakoo A. Thalang, Phuket Airport, Phuket, Thailand, 83110",1,220,60,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,0,7.6,7.1,8.1,7.2,7.6
David Residence (SHA Extra Plus),78,3 star,"8.6
Excellent
2,261 reviews","English, Chinese [Mandarin], Thai","2,261 reviews","36/7 Moo 6 Banborsai Road,Mai Khow, Thalang, Phuket Airport, Phuket, Thailand, 83110",,,,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,3,8.6,7.9,9.1,9.1,8.8
Wyndham Grand Phuket Kalim Bay (SHA Plus+),584,5 star,"8.5
Excellent
1,922 reviews","English, Chinese [Mandarin], French, German, Italian, Russian, Thai","1,922 reviews","8-18/19 Moo 6 Kamala, Kathu, Phuket, Patong, Phuket, Thailand, 83150",,,,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,4,8.9,8.7,8.1,8.7,8.5
Bodega Patong Phuket,19,2 star,"7.4
Very good
360 reviews","English, Russian, Thai",360 reviews,"189/3 Rat-U-Thit 200 Years Road, Pa Tong, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,0,7.0,6.7,8.0,7.1,6.8
Mirage Express Patong Phuket Hotel,54,3 star,"7.7
Very good
1,239 reviews","English, Thai","1,239 reviews","184/25-28 Phangmuang Sai Kor Road, Patong Beach, Patong, Phuket, Thailand, 83150",1,220,128,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,21,7.8,7.1,8.6,8.1,7.4
99 Oldtown Boutique Guesthouse (SHA Plus+),64,2 star,"8.7
Excellent
952 reviews","English, Chinese [Mandarin], Thai",952 reviews,"99 Thalang Road, Taladyai, Phuket Town, Phuket, Thailand, 83000",,,,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,9.1,8.1,9.3,8.5,8.7
Aspery Hotel,49,3.5 star,"7.9
Very good
6,590 reviews","English, Filipino, Thai","6,590 reviews","5/41-51 Patong Beach Road, Kathu, Patong, Phuket, Thailand, 83150",5,178,1,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,37,7.9,7.3,8.4,7.7,7.9
Wyndham Sea Pearl Resort Phuket (SHA Extra Plus),JMI,4.5 star,"7.9
Very good
3,161 reviews",,"3,161 reviews","12 Prabaramee Road, Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,4,8.2,7.9,7.2,8.5,8.1
Norn Talay Surin Beach Phuket,227,4 star,"8.2
Excellent
2,168 reviews","English, Thai","2,168 reviews","105/2 Srisoonthorn Road, Moo 3, Cherngtalay, Thalang, Surin, Phuket, Thailand, 83110",4,68,1,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,0,8.2,7.8,8.6,7.7,8.5
The Surin Phuket (SHA Plus+),911,5 star,"8.9
Excellent
881 reviews","English, French, German, Italian, Thai",881 reviews,"118 Moo 3, Choeng Talay, Surin, Phuket, Thailand, 83110",,,,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,0,9.0,8.9,9.1,8.7,9.0
Patong Bay Hill Resort,JMI,5 star,"8.0
Excellent
1,328 reviews","English, Chinese [Mandarin], Thai","1,328 reviews","79 Hasib Pee Road,, Patong, Phuket, Thailand, 83150",1,220,366,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,0,8.3,8.0,7.8,4.0,8.0
Naithonburi Beach Resort (SHA Plus+),152,4 star,"8.8
Excellent
547 reviews","English, Russian, Thai",547 reviews,"9 Moo 4, T. Sakhu, A. Thalang, Phuket, Naithon, Phuket, Thailand, 83140",,,,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,9,9.0,9.2,8.9,9.0,9.0
Karon Phunaka Resort (SHA Plus+),132,4 star,"8.1
Excellent
741 reviews","English, Thai",741 reviews,"22/1 Soi Patak Soi 22, Karon, Phuket, Thailand, 83000",2,86,1,False,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,0,8.5,8.1,7.3,8.5,8.3
BGW Phuket,JMI,2.5 star,"8.7
Excellent
1,245 reviews","English, Chinese [Mandarin], German, Thai","1,245 reviews","189/7 Rat U Thit 200 Pee Rd. Patong Beach, Kathu,, Patong, Phuket, Thailand, 83150",2000,,2018,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,0,8.2,7.9,9.0,7.6,9.0
"Chanalai Garden Resort, Kata Beach (SHA Plus+)",159,4 star,"8.3
Excellent
3,306 reviews","English, Filipino, Thai","3,306 reviews","247 Koktanode Road, Kata, Phuket, Thailand, 83100",1,220,209,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,0,8.3,8.1,8.6,8.0,8.5
Andakira Hotel (SHA Extra plus),105,4 star,"7.7
Very good
3,392 reviews","English, Thai","3,392 reviews","222 Phangmuang Sai Ko Road, Patong, Phuket, Thailand, 83150",7,200,2,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,28,7.8,7.4,7.9,7.3,7.7
The Crib Patong Hotel,66,3 star,"8.1
Excellent
2,587 reviews","English, Burmese, Filipino, Thai","2,587 reviews","184/18-20 Phangmuang Sai Kor Rd, Patong, Phuket, Thailand, 83150",1,2014,85,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,36,8.2,7.5,8.9,8.0,7.9
Holiday Inn Resort Phuket (SHA Plus+),371,4 star,"8.8
Excellent
4,201 reviews","English, Chinese [Mandarin], German, Italian, Polish, Russian, Thai","4,201 reviews","52 Thaweewong Road, Patong Beach, Kathu, Patong, Phuket, Thailand, 83150",6,398,4,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,8,8.9,8.7,9.2,8.7,8.8
Dusit Thani Laguna Phuket Hotel (SHA Extra Plus),300,5 star,"8.6
Excellent
3,279 reviews","English, Chinese [Mandarin], French, German, Hindi, Russian, Thai","3,279 reviews","390 Srisoonthorn Road, Thalang, Bang Thao, Phuket, Thailand",3,252,3,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,3,8.8,8.5,8.7,8.7,8.9
Mövenpick Myth Hotel Patong Phuket,JMI,5 star,"8.8
Excellent
887 reviews","English, French, German, Spanish",887 reviews,"27/9 Rat-U-Thit 200 Pee Road , Patong , Kathu , Phuket 83150, Thailand, Patong, Phuket, Thailand, 83150",,,,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,0,9.0,8.5,8.5,8.8,8.4
Proud Phuket Hotel (SHA Extra Plus),130,4 star,"8.5
Excellent
1,847 reviews","English, Chinese [Mandarin], Thai","1,847 reviews","135 Naiyang Soi 2, naiyang Beach,Talang, Phuket Airport, Phuket, Thailand, 83110",2,2015,101,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,8.7,8.4,8.5,9.0,8.6
AKRA COLLECTION LAYAN,715,4.5 star,"8.4
Excellent
251 reviews","English, Thai",251 reviews,"Layan Soi9, Layan, Phuket, Thailand, 83110",,,,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,9.1,8.1,7.1,9.0,8.4
Nai Yang Beach Resort & Spa (SHA Plus+),115,4 star,"7.9
Very good
4,390 reviews","English, Russian, Thai","4,390 reviews","65/23-24 Nai Yang Beach Rd, Sakhu, Thalang, Phuket, Naiyang Beach, Phuket, Thailand, 83110",3,196,2,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,0,8.1,7.5,8.4,7.7,7.9
Pacific Inn,JMI,2 star,"8.7
Excellent
310 reviews","English, Thai",310 reviews,"328 Phuket road, Taladyai, Muang, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,8.8,7.9,8.6,7.9,9.4
Angsana Laguna Phuket,"1,394",5 star,"8.5
Excellent
2,006 reviews","English, Chinese [Mandarin], Japanese, Russian, Spanish, Thai","2,006 reviews","10 Moo 4 , Srisoonthorn Road,, Bang Thao, Phuket, Thailand, 83110",5,371,6,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,4,8.7,8.7,8.2,8.8,8.8
Naina Resort & Spa (SHA Plus+),JMI,4 star,"7.7
Very good
1,685 reviews",,"1,685 reviews","2/58 Sainumyen 2 Rd. Patong Beach, Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,13,7.9,7.5,7.6,8.2,7.9
Santhiya Koh Yao Yai Resort & Spa,JMI,5 star,"8.8
Excellent
6,463 reviews","English, Thai","6,463 reviews","88 Moo 7, Prunai Sub-district, Koh Yao Yai, Koh Yao District, Phang-nga Province , Koh Yao Yai, Phuket, Thailand, 83000",,,,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,6,9.2,9.1,8.9,9.5,9.0
Hotel Indigo Phuket Patong (SHA Plus+),323,5 star,"9.0
Exceptional
1,797 reviews","English, Chinese [Mandarin], Thai","1,797 reviews","124 Rat U Thit 200 Pee Road, Patong, Phuket, Thailand, 83150",2,2,5,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,6,9.3,9.0,9.1,9.2,8.8
Hilltop Wellness Resort,89,4 star,"8.4
Excellent
293 reviews","English, Thai",293 reviews,"138/2-3 Soi Srisuchart View, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,3,8.9,8.5,7.8,8.6,8.6
Outrigger Surin Beach Resort (SHA Plus+),202,4 star,"9.2
Exceptional
467 reviews","English, Russian, Thai",467 reviews,"121/1 Moo 3, Srisunthorn Road, Cheng Talay, Thalang, Surin, Phuket, Thailand, 83110",,,,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,0,9.4,9.1,9.1,9.9,9.0
Metadee Concept Hotel,303,5 star,"8.5
Excellent
2,975 reviews","English, Thai","2,975 reviews","66 Kata Road, Tambon Karon, Muang, 83100 Kata, Phuket, Thailand, Kata, Phuket, Thailand, 83100",5,275,3,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,0,8.9,8.7,8.2,8.9,8.8
Sunsuri Phuket Hotel (SHA Plus+),307,5 star,"8.7
Excellent
1,453 reviews","English, Japanese, Russian, Thai","1,453 reviews","11/5 Naiharn Beach, Moo 1, Rawai, Nai Harn Beach, Phuket, Thailand, 83130",2,2,4,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,6,9.1,8.8,8.2,9.3,9.1
Paripas Patong Resort (SHA Extra Plus),95,4 star,"8.3
Excellent
3,897 reviews","English, Thai","3,897 reviews","230 Ratuthit Songroipi, Patong, Phuket, Thailand, 83150",1,2015,110,False,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,5,8.6,8.1,8.3,8.0,8.5
Cloud 19 Panwa (SHA Extra Plus),JMI,4 star,"8.5
Excellent
395 reviews","English, Chinese [Mandarin], Thai",395 reviews,"30/10 Moo 8, Tambon Wichit, Amphur Muang, Panwa Cape, Phuket, Thailand, 83000",,,,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.8,8.2,8.2,8.6,8.8
Fishermen's Harbour Urban Resort (SHA Extra Plus),JMI,5 star,,"English, Chinese [Mandarin], Thai","1,819 reviews","2/21 Siriraj Road, Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,True,30,7.7,7.4,7.7,8.7,7.3
Grace Patong Hotel,60,3 star,"8.8
Excellent
1,179 reviews","English, Thai","1,179 reviews","phangmuang sai ko, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,15,9.1,8.3,9.1,9.2,9.0
Dos's House,78,4.5 star,"9.2
Exceptional
523 reviews","English, Thai",523 reviews,"Phuket Airport, Phuket, Thailand",,,,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,0,9.5,8.7,9.6,9.6,9.4
Namaka Resort Kamala (SHA Plus+),144,5 star,"7.9
Very good
2,271 reviews","English, Thai","2,271 reviews","17/38 Moo 6, Haad Kamala, Tumbon Kamala, Amphoe Kathu, Kamala, Phuket, Thailand, 83150",3,202,1,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,True,0,8.3,8.0,7.3,7.9,8.3
Island Escape by Burasari (SHA Plus+),JMI,5 star,"8.7
Excellent
1,901 reviews",,"1,901 reviews","94/4 Moo 6, Tambon Koh Kaew, Amphoe Muang, Phuket, Thailand, Coconut Island, Phuket, Thailand, 83200",,,2,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,0,9.1,8.6,8.3,8.7,8.6
Karona Resort & Spa (SHA Plus+),125,4 star,"8.1
Excellent
1,015 reviews","English, Thai","1,015 reviews","6 Soi Karon Soi 2, T.Karon A.Muang, Karon, Phuket, Thailand, 83100",4,95,1,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0,8.0,7.4,8.6,7.9,7.8
The Shades Boutique Hotel,50,3 star,"7.6
Very good
331 reviews","English, Chinese [Mandarin], Czech, Greek, Hindi, Thai",331 reviews,"78/22-23 Soi Dr.watthana,Thaweewong Road, Patong, Phuket, Thailand, 83150",5,24,1,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,0,7.5,6.6,8.5,10.0,7.9
Summer Breeze Hotel,98,3 star,"8.6
Excellent
600 reviews","English, Thai",600 reviews,"171/12 Soi San Sabai, Patong, Phuket, Thailand, 83150",1,220,21,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.6,7.5,9.3,8.4,9.1
